case,station,model,mode,time,east_m,north_m,up_m,error_3d_m,ambiguities,integer_valid_ambiguities,wl_selected,wl_passed,l1_selected,l1_passed,newly_fixed,held_integer_rank
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:09:30,0.522482,0.153862,-0.90108,1.0529036621495815,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:00,0.508877,0.137773,-0.712787,0.8865678248318061,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:10:30,0.50785,0.0974023,-0.5389,0.746868154726984,8,6,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:11:00,0.521006,0.0730171,-0.333976,0.6231522426377121,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:11:30,0.540001,0.0383341,-0.148323,0.5613112287784825,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:12:00,0.566871,0.00423645,-0.0125645,0.5670260530256546,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:12:30,0.567054,-0.0311328,-0.0137095,0.5680734464328446,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:13:00,0.582487,-0.0613829,0.066063,0.5894262341891562,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:13:30,0.585874,-0.0901385,0.101878,0.6014585770792948,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:14:00,0.596617,-0.10821,0.15659,0.6262441032768292,9,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:14:30,0.60197,-0.111531,0.215159,0.648922522449329,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:15:00,0.592592,-0.120076,0.230763,0.6471746954331574,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:15:30,0.592325,-0.127881,0.295679,0.6742614677015142,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:16:00,0.580968,-0.133359,0.323039,0.6779842442313834,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:16:30,0.589025,-0.148143,0.424784,0.7411735597887987,8,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:00,0.582891,-0.130929,0.452379,0.749367120017285,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:17:30,0.570583,-0.124719,0.454462,0.7400374978972349,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:00,0.568402,-0.0972372,0.486865,0.7547008910110282,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:18:30,0.551221,-0.083407,0.472198,0.7305972007159622,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:00,0.546912,-0.0713313,0.510514,0.7515486905714691,8,6,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:19:30,0.524984,-0.0719743,0.504016,0.7313143157169085,8,6,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:00,0.493192,-0.0683039,0.46101,0.6785528658249186,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:20:30,0.421455,-0.0710555,0.0322508,0.42861791283833445,8,8,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:00,0.400591,-0.0757049,0.0791126,0.415286870300242,8,5,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:21:30,0.366394,-0.0789392,-0.125618,0.395292097640011,8,6,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:00,0.341193,-0.0777956,-0.27176,0.44307822811368197,8,7,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:22:30,0.311693,-0.0760548,-0.428876,0.5356038482199694,8,7,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:23:00,0.289903,-0.0779775,-0.48458,0.570036855225388,8,7,1,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:23:30,0.292464,-0.0749055,-0.363482,0.4725094597468394,8,6,1,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:24:00,0.2923,-0.0698367,-0.282194,0.4122498129810249,7,6,1,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:24:30,0.304393,-0.0613252,-0.212995,0.3765405006490537,7,6,1,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:25:00,0.311293,-0.051475,-0.180238,0.3633713584172533,7,6,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:25:30,0.310457,-0.0516983,-0.180772,0.36295286065257837,6,0,0,False,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:26:00,0.310911,-0.051499,-0.182301,0.36407616170658574,6,5,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:26:30,0.311571,-0.051312,-0.183176,0.36505185434537923,6,5,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:27:00,0.312805,-0.0511013,-0.182928,0.365952133578546,6,6,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:27:30,0.3119,-0.0513788,-0.182824,0.3651657241109028,6,6,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:28:00,0.308191,-0.0523113,-0.183592,0.3625247399181054,6,6,2,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:28:30,0.304445,-0.0532428,-0.184324,0.35985676421715346,6,6,3,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:29:00,0.302163,-0.0536975,-0.185937,0.35882930209815644,6,6,3,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:29:30,0.299765,-0.054226,-0.187056,0.3574765187211602,6,6,3,True,0,False,0,0
r48u_20260914_NICO_IF_ils_feedback_fix1,NICO,IF,ils_feedback,2024-07-17T00:30:00,0.297246,-0.0548781,-0.18726,0.3555743213107634,6,6,3,True,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:03:00,-0.557178,0.526274,-0.754987,1.0758331733726192,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:03:30,-0.273826,-0.0949659,-0.0496327,0.2940452437093653,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:04:00,-0.149337,-0.222318,0.557082,0.6181158365686806,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:04:30,-0.126749,-0.165615,0.500614,0.5423172634371876,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:05:00,-0.108935,-0.0930079,0.479962,0.500880050642277,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:05:30,-0.170092,0.000878532,0.378192,0.41468210613248674,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:06:00,-0.136901,0.0194121,0.0677722,0.15398631276918737,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:06:30,-0.231255,0.0153662,-0.424459,0.4836118669020023,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:07:00,-0.255448,0.118324,-0.882814,0.926614703248335,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:07:30,-0.243081,0.15128,-1.01632,1.0558789482516449,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:08:00,-0.188973,0.100121,-1.03439,1.0562659141854382,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:08:30,-0.216206,0.1516,-0.969469,1.0047874085581487,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:09:00,-0.222615,0.111872,-1.01392,1.0440816773648505,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:09:30,-0.18814,0.150712,-0.91787,0.9489974201461245,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:10:00,-0.173691,0.15274,-1.05101,1.0761598817931284,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:10:30,-0.11311,0.149657,-1.10367,1.1194992445951002,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:11:00,-0.0751922,0.183268,-1.02539,1.0443494045887325,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:11:30,-0.0769206,0.157217,-1.01573,1.030699469628931,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:12:00,-0.0704888,0.154284,-0.992081,1.0064774881448864,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:12:30,-0.0671305,0.158653,-1.08535,1.0989367138007766,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:13:00,-0.0519236,0.136218,-1.24341,1.2519264482632195,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:13:30,-0.0406753,0.12476,-1.23393,1.2408879008718274,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:14:00,-0.0472875,0.140035,-1.20532,1.2143484719310391,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:14:30,-0.0385687,0.11653,-1.08894,1.0958362601774454,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:15:00,-0.0530692,0.100084,-0.982633,0.9891414255472469,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:15:30,-0.0582968,0.0865114,-1.05258,1.057736921743871,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:16:00,-0.0530252,0.079035,-1.1762,1.1800443394466327,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:16:30,-0.0594376,0.051598,-1.23936,1.2418568321258936,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:17:00,-0.298287,0.272379,-5.32989,5.345174727369536,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:17:30,-0.334317,0.314413,-5.88342,5.901292594631959,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:18:00,-0.355426,0.303406,-5.9174,5.935823919416074,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:18:30,-0.351268,0.308832,-5.78161,5.8004983065378095,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:19:00,-0.325329,0.269945,-5.5846,5.600577329281866,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:19:30,-0.316367,0.259637,-5.31533,5.331062976495214,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:20:00,-0.284214,0.257779,-4.93284,4.947740704224201,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:20:30,-0.243286,0.267258,-4.54,4.5543621854613185,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:21:00,-0.21668,0.258458,-4.20574,4.219241603388457,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:21:30,-0.196803,0.229592,-3.9553,3.9668428248763523,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:22:00,-0.180681,0.180165,-3.5871,3.596163436356307,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:22:30,-0.151804,0.141969,-3.20496,3.211692428140808,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:23:00,-0.127705,0.10903,-2.89583,2.9006943128887266,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:23:30,-0.0957174,0.0829671,-2.63971,2.6427474802646524,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:24:00,-0.0607369,0.0569321,-2.42728,2.42870715267033,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:24:30,-0.0520018,0.00446318,-2.28202,2.282616785090952,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:25:00,-0.037255,-0.015966,-2.15519,2.1555711039724486,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:25:30,-0.0198646,-0.0327502,-2.09947,2.0998193871933846,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:26:00,-0.0109574,-0.0460109,-1.97473,1.9752963424341092,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:26:30,-0.00429504,-0.0679761,-1.90514,1.9063571588607975,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:27:00,0.00530896,-0.0955515,-1.81539,1.817910648604197,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:27:30,0.0197993,-0.116519,-1.74725,1.7512427736157798,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:28:00,0.033933,-0.142573,-1.65996,1.6664170277628587,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:28:30,0.0473668,-0.140672,-1.58007,1.5870266003524454,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:29:00,0.0558286,-0.131401,-1.54694,1.5535142158921365,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:29:30,0.0617942,-0.154254,-1.5228,1.5318396324908297,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_float_fix1,BREW,IF,float,2024-07-17T00:30:00,0.0649174,-0.179526,-1.4716,1.4839307306942464,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:03:00,-0.557178,0.526274,-0.754987,1.0758331733726192,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:03:30,-0.273826,-0.0949659,-0.0496327,0.2940452437093653,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:04:00,-0.149337,-0.222318,0.557082,0.6181158365686806,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:04:30,-0.126749,-0.165615,0.500614,0.5423172634371876,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:05:00,-0.108935,-0.0930079,0.479962,0.500880050642277,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:05:30,-0.170092,0.000878532,0.378192,0.41468210613248674,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:06:00,-0.136901,0.0194121,0.0677722,0.15398631276918737,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:06:30,-0.231255,0.0153662,-0.424459,0.4836118669020023,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:07:00,-0.255448,0.118324,-0.882814,0.926614703248335,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:07:30,-0.243081,0.15128,-1.01632,1.0558789482516449,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:08:00,-0.188973,0.100121,-1.03439,1.0562659141854382,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:08:30,-0.216206,0.1516,-0.969469,1.0047874085581487,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:09:00,-0.222615,0.111872,-1.01392,1.0440816773648505,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:09:30,-0.18814,0.150712,-0.91787,0.9489974201461245,8,0,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:10:00,-0.173691,0.15274,-1.05101,1.0761598817931284,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:10:30,-0.11311,0.149657,-1.10367,1.1194992445951002,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:11:00,-0.0751922,0.183268,-1.02539,1.0443494045887325,8,1,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:11:30,-0.0769206,0.157217,-1.01573,1.030699469628931,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:12:00,-0.0704888,0.154284,-0.992081,1.0064774881448864,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:12:30,-0.0671305,0.158653,-1.08535,1.0989367138007766,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:13:00,-0.0519236,0.136218,-1.24341,1.2519264482632195,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:13:30,-0.0406753,0.12476,-1.23393,1.2408879008718274,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:14:00,-0.0472875,0.140035,-1.20532,1.2143484719310391,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:14:30,-0.0385687,0.11653,-1.08894,1.0958362601774454,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:15:00,-0.0530692,0.100084,-0.982633,0.9891414255472469,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:15:30,-0.0582968,0.0865114,-1.05258,1.057736921743871,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:16:00,-0.0530252,0.079035,-1.1762,1.1800443394466327,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:16:30,-0.0594376,0.051598,-1.23936,1.2418568321258936,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:17:00,-0.298287,0.272379,-5.32989,5.345174727369536,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:17:30,-0.334317,0.314413,-5.88342,5.901292594631959,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:18:00,-0.355426,0.303406,-5.9174,5.935823919416074,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:18:30,-0.351268,0.308832,-5.78161,5.8004983065378095,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:19:00,-0.325329,0.269945,-5.5846,5.600577329281866,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:19:30,-0.316367,0.259637,-5.31533,5.331062976495214,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:20:00,-0.284214,0.257779,-4.93284,4.947740704224201,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:20:30,-0.243286,0.267258,-4.54,4.5543621854613185,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:21:00,-0.21668,0.258458,-4.20574,4.219241603388457,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:21:30,-0.196803,0.229592,-3.9553,3.9668428248763523,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:22:00,-0.180681,0.180165,-3.5871,3.596163436356307,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:22:30,-0.151804,0.141969,-3.20496,3.211692428140808,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:23:00,-0.127705,0.10903,-2.89583,2.9006943128887266,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:23:30,-0.0957174,0.0829671,-2.63971,2.6427474802646524,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:24:00,-0.0607369,0.0569321,-2.42728,2.42870715267033,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:24:30,-0.0520018,0.00446318,-2.28202,2.282616785090952,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:25:00,-0.037255,-0.015966,-2.15519,2.1555711039724486,8,5,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:25:30,-0.0198646,-0.0327502,-2.09947,2.0998193871933846,8,2,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:26:00,-0.0109574,-0.0460109,-1.97473,1.9752963424341092,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:26:30,-0.00429504,-0.0679761,-1.90514,1.9063571588607975,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:27:00,0.00530896,-0.0955515,-1.81539,1.817910648604197,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:27:30,0.0197993,-0.116519,-1.74725,1.7512427736157798,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:28:00,0.033933,-0.142573,-1.65996,1.6664170277628587,8,3,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:28:30,0.0473668,-0.140672,-1.58007,1.5870266003524454,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:29:00,0.0558286,-0.131401,-1.54694,1.5535142158921365,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:29:30,0.0617942,-0.154254,-1.5228,1.5318396324908297,8,4,0,False,0,False,0,0
r48u_20260914_BREW_IF_round_shadow_fix1,BREW,IF,round_shadow,2024-07-17T00:30:00,0.0649174,-0.179526,-1.4716,1.4839307306942464,8,4,0,False,0,False,0,0
